Sensor_50_Humidity	1522983810	26.5
Sensor_50_AirPressure	1522983810	101200
Sensor_11_Temperature	1522983810	30.8
Sensor_11_Humidity	1522983810	15.7
Sensor_53_Temperature	1522983810	16.1
Sensor_53_Humidity	1522983810	35.7
Sensor_53_AirPressure	1522983810	101010
Sensor_57_Humidity	1522983810	19.5
Sensor_57_AirPressure	1522983810	101160
Sensor_51_AirPressure	1522983810	101070
Sensor_29_Temperature	1522983810	24.5
Sensor_29_Humidity	1522983810	22.8
Sensor_41_Temperature	1522983810	16.6
Sensor_41_Humidity	1522983810	35.6
Sensor_41_AirPressure	1522983810	101050
Sensor_12_Temperature	1522983810	16.9
Sensor_1_Temperature	1522983820	28.3
Sensor_1_Humidity	1522983820	18.1
Sensor_1_AirPressure	1522983820	101140
Sensor_43_AirPressure	1522983820	101050
Sensor_13_Humidity	1522983820	31.5
Sensor_13_AirPressure	1522983820	101120
Sensor_20_Temperature	1522983820	34.5
Sensor_20_Humidity	1522983820	12.6
Sensor_20_AirPressure	1522983820	99380
Sensor_18_Temperature	1522983820	20.3
Sensor_18_Humidity	1522983820	28.5
Sensor_18_AirPressure	1522983820	101300
Sensor_10_Temperature	1522983820	17.3
Sensor_10_Humidity	1522983820	34.0
Sensor_10_AirPressure	1522983820	100990
Sensor_9_AirPressure	1522983820	101200
Sensor_16_Humidity	1522983820	35.4
Sensor_16_AirPressure	1522983820	101130
Sensor_40_Humidity	1522983820	28.1
Sensor_40_AirPressure	1522983820	101100
Sensor_38_Temperature	1522983820	19.0
Sensor_38_Humidity	1522983820	31.2
Sensor_38_AirPressure	1522983820	101130
Sensor_24_Humidity	1522983820	30.0
Sensor_24_AirPressure	1522983820	101180
Sensor_52_Temperature	1522983820	29.3
Sensor_52_AirPressure	1522983820	100560
Sensor_42_Humidity	1522983820	19.8
Sensor_42_AirPressure	1522983820	101190
Sensor_39_AirPressure	1522983820	101070
Sensor_31_AirPressure	1522983820	101060
Sensor_46_Temperature	1522983820	17.6
Sensor_46_Humidity	1522983820	33.1
Sensor_46_AirPressure	1522983820	101120
Sensor_8_Humidity	1522983820	34.4
Sensor_58_Temperature	1522983820	31.6
Sensor_58_AirPressure	1522983820	100930
Sensor_23_Temperature	1522983820	19.1
Sensor_23_Humidity	1522983820	30.8
Sensor_23_AirPressure	1522983820	101180
Sensor_25_AirPressure	1522983820	101020
Sensor_33_Temperature	1522983830	31.4
Sensor_33_Humidity	1522983830	14.9
Sensor_33_AirPressure	1522983830	101190
Sensor_56_Temperature	1522983830	16.5
Sensor_56_Humidity	1522983830	35.1
Sensor_56_AirPressure	1522983830	101080
Sensor_36_Temperature	1522983830	17.6
Sensor_36_AirPressure	1522983830	101050
Sensor_15_Humidity	1522983830	15.1
Sensor_15_AirPressure	1522983830	101190
Sensor_45_Temperature	1522983830	26.7
Sensor_45_Humidity	1522983830	19.9
Sensor_45_AirPressure	1522983830	101260
Sensor_6_Humidity	1522983830	14.4
Sensor_6_AirPressure	1522983830	101220
Sensor_54_AirPressure	1522983830	96220
Sensor_18_Temperature	1522983830	20.1
Sensor_18_Humidity	1522983830	28.9
Sensor_18_AirPressure	1522983830	101280
Sensor_21_Temperature	1522983830	27.1
Sensor_21_Humidity	1522983830	19.1
Sensor_21_AirPressure	1522983830	101180
Sensor_27_Temperature	1522983830	19.2
Sensor_27_Humidity	1522983830	30.3
Sensor_27_AirPressure	1522983830	101150
Sensor_4_Temperature	1522983830	24.4
Sensor_4_Humidity	1522983830	22.9
Sensor_4_AirPressure	1522983830	101050
Sensor_37_Humidity	1522983830	16.2
Sensor_32_Temperature	1522983830	17.8
Sensor_32_Humidity	1522983830	33.3
Sensor_7_Humidity	1522983830	21.1
Sensor_7_AirPressure	1522983830	101020
Sensor_55_Temperature	1522983830	29.7
Sensor_55_Humidity	1522983830	16.2
Sensor_55_AirPressure	1522983830	101020
Sensor_28_Humidity	1522983830	19.5
Sensor_28_AirPressure	1522983830	99960
Sensor_47_Temperature	1522983830	17.7
Sensor_47_AirPressure	1522983830	101210
Sensor_26_Voltage	1522983830	3.02
Sensor_14_Temperature	1522983830	16.9
Sensor_14_AirPressure	1522983830	101120
Sensor_3_AirPressure	1522983830	101180
Sensor_49_Temperature	1522983830	31.5
Sensor_49_AirPressure	1522983830	101040
Sensor_35_Temperature	1522983830	20.2
Sensor_35_AirPressure	1522983830	101120
Sensor_48_Temperature	1522983830	21.2
Sensor_48_Humidity	1522983830	28.8
Sensor_48_AirPressure	1522983830	101040
Sensor_2_Humidity	1522983830	33.8
Sensor_2_AirPressure	1522983830	101120
Sensor_34_Humidity	1522983830	35.3
Sensor_34_AirPressure	1522983830	101020
Sensor_50_Temperature	1522983830	21.9
Sensor_50_Humidity	1522983830	26.6
Sensor_11_Humidity	1522983830	15.6
Sensor_11_AirPressure	1522983830	101110
Sensor_57_Humidity	1522983830	19.6
Sensor_57_AirPressure	1522983830	101120
Sensor_51_Temperature	1522983830	26.1
Sensor_51_Humidity	1522983830	20.9
Sensor_51_AirPressure	1522983830	101060
Sensor_29_Temperature	1522983830	24.4
Sensor_29_Humidity	1522983830	22.9
Sensor_29_AirPressure	1522983830	101070
Sensor_41_Temperature	1522983830	16.1
Sensor_41_Humidity	1522983830	36.7
Sensor_41_AirPressure	1522983830	101060
Sensor_12_Humidity	1522983830	35.3
Sensor_1_Humidity	1522983840	18.0
Sensor_43_AirPressure	1522983840	101060
Sensor_20_Temperature	1522983840	34.2
Sensor_20_Humidity	1522983840	12.8
Sensor_20_AirPressure	1522983840	99290
Sensor_10_Temperature	1522983840	17.0
Sensor_10_Humidity	1522983840	35.0
Sensor_10_AirPressure	1522983840	101000
Sensor_17_Temperature	1522983840	29.3
Sensor_17_Humidity	1522983840	16.9
Sensor_17_AirPressure	1522983840	101240
Sensor_9_Humidity	1522983840	13.3
Sensor_9_AirPressure	1522983840	101220
Sensor_16_Temperature	1522983840	16.9
Sensor_16_Humidity	1522983840	35.5
Sensor_16_AirPressure	1522983840	101140
Sensor_40_Temperature	1522983840	20.7
Sensor_40_Humidity	1522983840	28.0
Sensor_40_AirPressure	1522983840	101120
Sensor_22_Humidity	1522983840	29.5
Sensor_24_AirPressure	1522983840	101130
Sensor_52_Humidity	1522983840	16.5
Sensor_52_AirPressure	1522983840	100530
Sensor_42_Temperature	1522983840	26.2
Sensor_42_Humidity	1522983840	19.9
Sensor_42_AirPressure	1522983840	101220
Sensor_39_Temperature	1522983840	26.6
Sensor_39_AirPressure	1522983840	101090
Sensor_31_AirPressure	1522983840	101090
Sensor_46_Temperature	1522983840	17.2
Sensor_46_Humidity	1522983840	33.8
Sensor_46_AirPressure	1522983840	101090
Sensor_8_AirPressure	1522983840	101040
Sensor_58_Humidity	1522983840	14.5
Sensor_58_AirPressure	1522983840	100950
Sensor_30_Humidity	1522983840	26.0
Sensor_30_AirPressure	1522983840	101090
Sensor_23_Temperature	1522983840	18.8
Sensor_23_Humidity	1522983840	31.3
Sensor_23_AirPressure	1522983840	101200
Sensor_25_AirPressure	1522983840	101030
Sensor_5_Humidity	1522983840	16.2
Sensor_33_Temperature	1522983850	31.3
Sensor_33_Humidity	1522983850	14.8
Sensor_33_AirPressure	1522983850	101200
Sensor_56_Temperature	1522983850	16.4
Sensor_56_Humidity	1522983850	35.6
Sensor_56_AirPressure	1522983850	101050
Sensor_36_AirPressure	1522983850	101000
Sensor_15_Temperature	1522983850	31.2
Sensor_45_Temperature	1522983850	26.6
Sensor_45_Humidity	1522983850	20.1
Sensor_45_AirPressure	1522983850	101250
Sensor_13_Temperature	1522983850	18.9
Sensor_13_AirPressure	1522983850	101130
Sensor_6_Temperature	1522983850	32.5
Sensor_6_Humidity	1522983850	14.3
Sensor_6_AirPressure	1522983850	101250
Sensor_54_AirPressure	1522983850	96200
Sensor_18_Temperature	1522983850	19.9
Sensor_18_Humidity	1522983850	29.0
Sensor_21_Temperature	1522983850	27.2
Sensor_21_Humidity	1522983850	19.2
Sensor_19_AirPressure	1522983850	100960
Sensor_27_Temperature	1522983850	18.9
Sensor_27_Humidity	1522983850	30.8
Sensor_27_AirPressure	1522983850	101130
Sensor_4_Temperature	1522983850	24.3
Sensor_4_Humidity	1522983850	22.7
Sensor_37_Temperature	1522983850	30.2
Sensor_32_Temperature	1522983850	17.7
Sensor_32_Humidity	1522983850	33.7
Sensor_32_AirPressure	1522983850	101070
Sensor_38_AirPressure	1522983850	101120
Sensor_7_AirPressure	1522983850	100990
Sensor_44_Humidity	1522983850	15.3
Sensor_55_Temperature	1522983850	29.6
Sensor_55_Humidity	1522983850	16.1
Sensor_55_AirPressure	1522983850	101040
Sensor_28_Temperature	1522983850	27.1
Sensor_28_Humidity	1522983850	19.4
Sensor_28_AirPressure	1522983850	99940
Sensor_47_Humidity	1522983850	33.4
Sensor_26_Humidity	1522983850	36.1
Sensor_26_AirPressure	1522983850	101140
Sensor_14_AirPressure	1522983850	101100
Sensor_3_AirPressure	1522983850	101150
Sensor_49_Temperature	1522983850	31.2
Sensor_49_Humidity	1522983850	15.0
Sensor_49_AirPressure	1522983850	101070
Sensor_35_Temperature	1522983850	19.9
Sensor_35_Humidity	1522983850	28.5
Sensor_35_AirPressure	1522983850	101110
Sensor_2_AirPressure	1522983850	101150
Sensor_50_Temperature	1522983850	21.8
Sensor_50_Humidity	1522983850	26.7
Sensor_50_AirPressure	1522983850	101220
Sensor_11_Humidity	1522983850	15.4
Sensor_11_AirPressure	1522983850	101120
Sensor_57_Temperature	1522983850	30.9
Sensor_57_Humidity	1522983850	19.5
Sensor_57_AirPressure	1522983850	101110
Sensor_51_AirPressure	1522983850	101070
Sensor_29_Temperature	1522983850	24.3
Sensor_29_AirPressure	1522983850	101100
Sensor_12_Humidity	1522983850	35.4
Sensor_1_AirPressure	1522983860	101120
Sensor_43_Temperature	1522983860	24.9
Sensor_43_AirPressure	1522983860	101040
Sensor_20_Temperature	1522983860	34.0
Sensor_20_AirPressure	1522983860	99120
Sensor_10_Temperature	1522983860	16.8
Sensor_10_Humidity	1522983860	35.2
Sensor_17_AirPressure	1522983860	101250
